Dimensions: 237 60
X Y
0.087928 0.063932
0.097532 0.067012
0.107570 0.070013
0.118032 0.072927
0.128906 0.075742
0.140181 0.078451
0.151844 0.081042
0.163883 0.083507
0.176285 0.085837
0.189035 0.088024
0.202120 0.090060
0.215524 0.091937
0.229233 0.093648
0.243231 0.095186
0.257501 0.096547
0.272027 0.097724
0.286792 0.098713
0.301780 0.099509
0.316973 0.100110
0.332353 0.100512
0.347903 0.100714
0.363606 0.100713
0.379442 0.100510
0.395394 0.100104
0.411234 0.099521
0.427120 0.098806
0.443073 0.097964
0.459078 0.096997
0.475116 0.095909
0.491172 0.094702
0.507228 0.093382
0.523268 0.091952
0.539276 0.090416
0.555234 0.088779
0.571127 0.087046
0.586938 0.085221
0.602651 0.083310
0.618251 0.081318
0.633720 0.079250
0.649045 0.077112
0.664209 0.074910
0.679197 0.072649
0.693994 0.070335
0.708586 0.067975
0.722958 0.065574
0.737095 0.063139
0.750985 0.060676
0.764614 0.058191
0.777967 0.055691
0.791033 0.053183
0.803798 0.050672
0.816251 0.048166
0.828378 0.045670
0.840170 0.043192
0.851614 0.040739
0.862699 0.038316
0.873416 0.035930
0.883753 0.033589
0.893702 0.031298
0.903253 0.029063
0.912397 0.026891
0.921126 0.024789
0.929432 0.022761
0.937307 0.020815
0.944743 0.018955
0.951735 0.017187
0.958276 0.015516
0.964360 0.013948
0.969981 0.012487
0.975134 0.011137
0.979816 0.009903
0.984021 0.008788
0.987747 0.007796
0.990989 0.006930
0.993745 0.006193
0.996013 0.005586
0.997790 0.005112
0.999076 0.004773
0.999868 0.004569
1.000166 0.004501
1.263158 0.003252
1.526316 0.003252
1.789474 0.003252
2.052632 0.003252
2.315789 0.003252
2.578947 0.003252
2.842105 0.003252
3.105263 0.003252
3.368421 0.003252
3.631579 0.003252
3.894737 0.003252
4.157895 0.003252
4.421053 0.003252
4.684211 0.003252
4.947368 0.003252
5.210526 0.003252
5.473684 0.003252
5.736842 0.003252
6.000000 0.003252
6.000000 -0.004211
5.736842 -0.004211
5.473684 -0.004211
5.210526 -0.004211
4.947368 -0.004211
4.684211 -0.004211
4.421053 -0.004211
4.157895 -0.004211
3.894737 -0.004211
3.631579 -0.004211
3.368421 -0.004211
3.105263 -0.004211
2.842105 -0.004211
2.578947 -0.004211
2.315789 -0.004211
2.052632 -0.004211
1.789474 -0.004211
1.526316 -0.004211
1.263158 -0.004211
0.999834 -0.005459
0.999511 -0.005460
0.998676 -0.005463
0.997330 -0.005468
0.995475 -0.005475
0.993112 -0.005483
0.990244 -0.005495
0.986874 -0.005509
0.983006 -0.005526
0.978645 -0.005546
0.973795 -0.005570
0.968461 -0.005597
0.962649 -0.005630
0.956367 -0.005667
0.949620 -0.005710
0.942416 -0.005760
0.934763 -0.005817
0.926669 -0.005882
0.918143 -0.005955
0.909195 -0.006038
0.899834 -0.006132
0.890070 -0.006237
0.879913 -0.006355
0.869376 -0.006486
0.858467 -0.006632
0.847201 -0.006793
0.835587 -0.006971
0.823640 -0.007167
0.811370 -0.007381
0.798792 -0.007615
0.785918 -0.007869
0.772761 -0.008145
0.759336 -0.008442
0.745656 -0.008762
0.731736 -0.009105
0.717589 -0.009470
0.703231 -0.009859
0.688675 -0.010272
0.673938 -0.010707
0.659033 -0.011165
0.643975 -0.011644
0.628781 -0.012144
0.613465 -0.012664
0.598043 -0.013202
0.582529 -0.013757
0.566941 -0.014326
0.551291 -0.014908
0.535597 -0.015499
0.519874 -0.016098
0.504137 -0.016702
0.488401 -0.017307
0.472682 -0.017909
0.456995 -0.018506
0.441355 -0.019094
0.425777 -0.019668
0.410276 -0.020225
0.394905 -0.020760
0.379854 -0.021311
0.364926 -0.021895
0.350134 -0.022504
0.335489 -0.023133
0.321006 -0.023776
0.306695 -0.024426
0.292570 -0.025075
0.278642 -0.025718
0.264923 -0.026347
0.251424 -0.026956
0.238158 -0.027537
0.225135 -0.028084
0.212367 -0.028590
0.199865 -0.029048
0.187639 -0.029453
0.175701 -0.029798
0.164061 -0.030076
0.152729 -0.030282
0.141716 -0.030410
0.131033 -0.030455
0.120688 -0.030412
0.110693 -0.030276
0.101057 -0.030042
0.091789 -0.029705
0.082899 -0.029263
0.074397 -0.028710
0.066290 -0.028044
0.058588 -0.027260
0.051300 -0.026357
0.044433 -0.025331
0.037996 -0.024180
0.031995 -0.022901
0.026439 -0.021493
0.021334 -0.019954
0.016687 -0.018282
0.012504 -0.016475
0.008790 -0.014533
0.005551 -0.012455
0.002791 -0.010240
0.000516 -0.007887
-0.001271 -0.005396
-0.002567 -0.002767
-0.003369 0.000000
-0.003667 0.002868
-0.003451 0.005798
-0.002721 0.008789
-0.001474 0.011839
0.000288 0.014945
0.002566 0.018104
0.005360 0.021310
0.008667 0.024558
0.012486 0.027844
0.016815 0.031159
0.021651 0.034499
0.026990 0.037854
0.032828 0.041216
0.039160 0.044579
0.045982 0.047931
0.053286 0.051265
0.061067 0.054571
0.069316 0.057838
0.078027 0.061057
0.087191 0.064219
0.096799 0.067312
0.106840 0.070328
0.117305 0.073255
0.128182 0.076085
0.139461 0.078806
0.151128 0.081411
0.163171 0.083890
0.175576 0.086233
0.188331 0.088433
0.201420 0.090482
0.214829 0.092372
0.228543 0.094096
0.242545 0.095648
0.256820 0.097021
0.271351 0.098211
0.286122 0.099212
0.301115 0.100021
0.316313 0.100635
0.331700 0.101049
0.347256 0.101263
0.362964 0.101275
0.378807 0.101084
0.394766 0.100690
0.410612 0.100119
0.426505 0.099416
0.442465 0.098585
0.458477 0.097629
0.474522 0.096552
0.490585 0.095357
0.506649 0.094048
0.522698 0.092629
0.538713 0.091103
0.554680 0.089477
0.570581 0.087754
0.586401 0.085940
0.602123 0.084039
0.617731 0.082056
0.633210 0.079998
0.648543 0.077870
0.663716 0.075677
0.678714 0.073425
0.693521 0.071120
0.708123 0.068769
0.722505 0.066377
0.736653 0.063950
0.750553 0.061495
0.764192 0.059018
0.777557 0.056526
0.790633 0.054025
0.803410 0.051522
0.815874 0.049023
0.828013 0.046534
0.839816 0.044063
0.851271 0.041616
0.862369 0.039199
0.873098 0.036820
0.883447 0.034484
0.893409 0.032198
0.902972 0.029969
0.912129 0.027802
0.920871 0.025705
0.929190 0.023682
0.937078 0.021739
0.944528 0.019884
0.951533 0.018120
0.958087 0.016453
0.964185 0.014888
0.969820 0.013430
0.974988 0.012083
0.979683 0.010851
0.983903 0.009739
0.987643 0.008749
0.990900 0.007884
0.993670 0.007148
0.995953 0.006543
0.997745 0.006070
0.999045 0.005731
0.999853 0.005527
1.000166 0.005459
1.263158 0.004211
1.526316 0.004211
1.789474 0.004211
2.052632 0.004211
2.315789 0.004211
2.578947 0.004211
2.842105 0.004211
3.105263 0.004211
3.368421 0.004211
3.631579 0.004211
3.894737 0.004211
4.157895 0.004211
4.421053 0.004211
4.684211 0.004211
4.947368 0.004211
5.210526 0.004211
5.473684 0.004211
5.736842 0.004211
6.000000 0.004211
6.000000 -0.005309
5.736842 -0.005309
5.473684 -0.005309
5.210526 -0.005309
4.947368 -0.005309
4.684211 -0.005309
4.421053 -0.005309
4.157895 -0.005309
3.894737 -0.005309
3.631579 -0.005309
3.368421 -0.005309
3.105263 -0.005309
2.842105 -0.005309
2.578947 -0.005309
2.315789 -0.005309
2.052632 -0.005309
1.789474 -0.005309
1.526316 -0.005309
1.263158 -0.005309
0.999834 -0.006557
0.999493 -0.006558
0.998641 -0.006560
0.997278 -0.006564
0.995406 -0.006570
0.993026 -0.006578
0.990141 -0.006587
0.986755 -0.006600
0.982871 -0.006614
0.978493 -0.006632
0.973627 -0.006653
0.968277 -0.006678
0.962450 -0.006707
0.956151 -0.006742
0.949389 -0.006781
0.942169 -0.006827
0.934501 -0.006879
0.926392 -0.006939
0.917852 -0.007008
0.908889 -0.007086
0.899513 -0.007174
0.889735 -0.007274
0.879564 -0.007386
0.869012 -0.007511
0.858090 -0.007650
0.846810 -0.007805
0.835183 -0.007976
0.823222 -0.008165
0.810939 -0.008372
0.798348 -0.008598
0.785461 -0.008844
0.772292 -0.009111
0.758855 -0.009400
0.745163 -0.009712
0.731230 -0.010045
0.717072 -0.010402
0.702702 -0.010782
0.688135 -0.011184
0.673386 -0.011610
0.658470 -0.012057
0.643402 -0.012526
0.628197 -0.013016
0.612871 -0.013525
0.597438 -0.014052
0.581915 -0.014595
0.566316 -0.015153
0.550657 -0.015723
0.534954 -0.016303
0.519221 -0.016890
0.503475 -0.017481
0.487731 -0.018074
0.472003 -0.018664
0.456307 -0.019248
0.440659 -0.019822
0.425073 -0.020383
0.409564 -0.020926
0.394185 -0.021449
0.379127 -0.021986
0.364191 -0.022555
0.349392 -0.023151
0.334740 -0.023766
0.320250 -0.024394
0.305933 -0.025029
0.291801 -0.025664
0.277867 -0.026292
0.264141 -0.026906
0.250637 -0.027499
0.237365 -0.028065
0.224337 -0.028597
0.211564 -0.029087
0.199056 -0.029530
0.186825 -0.029919
0.174882 -0.030247
0.163238 -0.030510
0.151902 -0.030700
0.140885 -0.030812
0.130197 -0.030841
0.119849 -0.030781
0.109850 -0.030629
0.100210 -0.030378
0.090939 -0.030025
0.082047 -0.029566
0.073541 -0.028997
0.065432 -0.028314
0.057727 -0.027514
0.050437 -0.026593
0.043568 -0.025551
0.037128 -0.024383
0.031126 -0.023087
0.025568 -0.021662
0.020462 -0.020106
0.015813 -0.018417
0.011628 -0.016593
0.007914 -0.014634
0.004674 -0.012539
0.001914 -0.010307
-0.000362 -0.007937
-0.002149 -0.005430
-0.003446 -0.002784
-0.004247 0.000000
-0.004545 0.002884
-0.004329 0.005831
-0.003598 0.008840
-0.002351 0.011906
-0.000588 0.015029
0.001692 0.018204
0.004486 0.021427
0.007795 0.024692
0.011616 0.027994
0.015946 0.031326
0.020784 0.034682
0.026125 0.038053
0.031965 0.041432
0.038300 0.044811
0.045124 0.048180
0.052430 0.051530
0.060214 0.054851
0.068467 0.058135
0.077181 0.061370
0.086348 0.064548
0.095959 0.067657
0.106004 0.070688
0.116472 0.073631
0.127354 0.076476
0.138636 0.079214
0.150308 0.081834
0.162355 0.084328
0.174765 0.086687
0.187525 0.088902
0.200619 0.090966
0.214033 0.092871
0.227752 0.094610
0.241760 0.096176
0.256040 0.097564
0.270577 0.098769
0.285354 0.099785
0.300354 0.100608
0.315559 0.101236
0.330951 0.101665
0.346514 0.101893
0.362230 0.101918
0.378080 0.101741
0.394046 0.101361
0.409900 0.100803
0.425800 0.100113
0.441769 0.099296
0.457788 0.098354
0.473843 0.097289
0.489914 0.096107
0.505987 0.094810
0.522044 0.093404
0.538069 0.091891
0.554045 0.090276
0.569956 0.088565
0.585785 0.086762
0.601517 0.084873
0.617136 0.082902
0.632625 0.080855
0.647969 0.078738
0.663153 0.076555
0.678162 0.074314
0.692980 0.072020
0.707593 0.069678
0.721987 0.067296
0.736146 0.064879
0.750059 0.062433
0.763710 0.059966
0.777087 0.057483
0.790176 0.054990
0.802965 0.052495
0.815442 0.050004
0.827594 0.047524
0.839410 0.045060
0.850880 0.042620
0.861991 0.040211
0.872733 0.037838
0.883097 0.035509
0.893073 0.033230
0.902651 0.031006
0.911822 0.028846
0.920579 0.026753
0.928913 0.024736
0.936816 0.022798
0.944281 0.020947
0.951302 0.019188
0.957872 0.017525
0.963985 0.015964
0.969636 0.014509
0.974820 0.013165
0.979531 0.011936
0.983767 0.010826
0.987524 0.009839
0.990797 0.008976
0.993585 0.008242
0.995884 0.007638
0.997693 0.007166
0.999011 0.006828
0.999835 0.006625
1.000166 0.006557
1.263158 0.005309
1.526316 0.005309
1.789474 0.005309
2.052632 0.005309
2.315789 0.005309
2.578947 0.005309
2.842105 0.005309
3.105263 0.005309
3.368421 0.005309
3.631579 0.005309
3.894737 0.005309
4.157895 0.005309
4.421053 0.005309
4.684211 0.005309
4.947368 0.005309
5.210526 0.005309
5.473684 0.005309
5.736842 0.005309
6.000000 0.005309
6.000000 -0.006566
5.736842 -0.006566
5.473684 -0.006566
5.210526 -0.006566
4.947368 -0.006566
4.684211 -0.006566
4.421053 -0.006566
4.157895 -0.006566
3.894737 -0.006566
3.631579 -0.006566
3.368421 -0.006566
3.105263 -0.006566
2.842105 -0.006566
2.578947 -0.006566
2.315789 -0.006566
2.052632 -0.006566
1.789474 -0.006566
1.526316 -0.006566
1.263158 -0.006566
0.999834 -0.007814
0.999474 -0.007814
0.998602 -0.007816
0.997219 -0.007819
0.995327 -0.007824
0.992928 -0.007830
0.990024 -0.007839
0.986619 -0.007849
0.982716 -0.007861
0.978320 -0.007876
0.973435 -0.007894
0.968066 -0.007916
0.962221 -0.007941
0.955905 -0.007972
0.949124 -0.008007
0.941887 -0.008048
0.934201 -0.008096
0.926075 -0.008151
0.917518 -0.008214
0.908538 -0.008286
0.899146 -0.008368
0.889351 -0.008461
0.879164 -0.008566
0.868596 -0.008684
0.857658 -0.008817
0.846362 -0.008964
0.834720 -0.009127
0.822744 -0.009307
0.810446 -0.009506
0.797840 -0.009723
0.784939 -0.009960
0.771755 -0.010218
0.758304 -0.010498
0.744598 -0.010799
0.730652 -0.011122
0.716480 -0.011469
0.702096 -0.011838
0.687517 -0.012229
0.672755 -0.012643
0.657826 -0.013079
0.642746 -0.013536
0.627529 -0.014014
0.612190 -0.014511
0.596746 -0.015025
0.581211 -0.015556
0.565601 -0.016100
0.549931 -0.016657
0.534217 -0.017224
0.518474 -0.017797
0.502717 -0.018374
0.486963 -0.018952
0.471225 -0.019527
0.455520 -0.020097
0.439862 -0.020656
0.424266 -0.021202
0.408748 -0.021730
0.393361 -0.022237
0.378294 -0.022758
0.363350 -0.023312
0.348542 -0.023891
0.333883 -0.024490
0.319384 -0.025101
0.305060 -0.025720
0.290920 -0.026338
0.276979 -0.026949
0.263247 -0.027546
0.249736 -0.028122
0.236458 -0.028670
0.223423 -0.029184
0.210643 -0.029656
0.198130 -0.030081
0.185894 -0.030452
0.173945 -0.030763
0.162295 -0.031007
0.150954 -0.031178
0.139933 -0.031272
0.129240 -0.031282
0.118888 -0.031204
0.108885 -0.031033
0.099241 -0.030763
0.089967 -0.030391
0.081070 -0.029913
0.072561 -0.029325
0.064449 -0.028622
0.056742 -0.027803
0.049448 -0.026864
0.042577 -0.025802
0.036135 -0.024615
0.030130 -0.023300
0.024571 -0.021856
0.019463 -0.020280
0.014812 -0.018571
0.010627 -0.016729
0.006911 -0.014750
0.003670 -0.012636
0.000909 -0.010384
-0.001367 -0.007995
-0.003155 -0.005468
-0.004451 -0.002803
-0.005253 0.000000
-0.005550 0.002904
-0.005334 0.005870
-0.004602 0.008897
-0.003354 0.011983
-0.001590 0.015125
0.000690 0.018319
0.003486 0.021561
0.006796 0.024845
0.010619 0.028166
0.014951 0.031517
0.019791 0.034892
0.025134 0.038282
0.030977 0.041680
0.037314 0.045077
0.044141 0.048464
0.051451 0.051833
0.059237 0.055173
0.067494 0.058475
0.076211 0.061729
0.085382 0.064924
0.094997 0.068052
0.105046 0.071101
0.115519 0.074062
0.126405 0.076925
0.137692 0.079680
0.149369 0.082318
0.161421 0.084829
0.173837 0.087206
0.186602 0.089438
0.199702 0.091520
0.213122 0.093442
0.226847 0.095198
0.240861 0.096781
0.255148 0.098186
0.269692 0.099407
0.284475 0.100440
0.299482 0.101280
0.314694 0.101924
0.330095 0.102369
0.345665 0.102613
0.361389 0.102655
0.377247 0.102494
0.393222 0.102129
0.409085 0.101586
0.424994 0.100912
0.440971 0.100110
0.457000 0.099183
0.473064 0.098133
0.489146 0.096966
0.505229 0.095683
0.521296 0.094291
0.537331 0.092792
0.553318 0.091191
0.569240 0.089494
0.585081 0.087705
0.600824 0.085828
0.616454 0.083870
0.631955 0.081836
0.647311 0.079731
0.662508 0.077561
0.677529 0.075332
0.692360 0.073049
0.706986 0.070719
0.721393 0.068348
0.735566 0.065942
0.749493 0.063507
0.763158 0.061050
0.776548 0.058577
0.789652 0.056095
0.802456 0.053609
0.814947 0.051128
0.827115 0.048656
0.838946 0.046202
0.850431 0.043770
0.861558 0.041369
0.872316 0.039004
0.882696 0.036683
0.892688 0.034410
0.902283 0.032194
0.911471 0.030040
0.920244 0.027954
0.928595 0.025942
0.936515 0.024011
0.943998 0.022165
0.951037 0.020410
0.957624 0.018752
0.963756 0.017195
0.969425 0.015744
0.974627 0.014404
0.979358 0.013179
0.983612 0.012072
0.987387 0.011087
0.990680 0.010227
0.993487 0.009494
0.995805 0.008892
0.997634 0.008421
0.998971 0.008084
0.999815 0.007881
1.000166 0.007814
1.263158 0.006566
1.526316 0.006566
1.789474 0.006566
2.052632 0.006566
2.315789 0.006566
2.578947 0.006566
2.842105 0.006566
3.105263 0.006566
3.368421 0.006566
3.631579 0.006566
3.894737 0.006566
4.157895 0.006566
4.421053 0.006566
4.684211 0.006566
4.947368 0.006566
5.210526 0.006566
5.473684 0.006566
5.736842 0.006566
6.000000 0.006566
6.000000 -0.008006
5.736842 -0.008006
5.473684 -0.008006
5.210526 -0.008006
4.947368 -0.008006
4.684211 -0.008006
4.421053 -0.008006
4.157895 -0.008006
3.894737 -0.008006
3.631579 -0.008006
3.368421 -0.008006
3.105263 -0.008006
2.842105 -0.008006
2.578947 -0.008006
2.315789 -0.008006
2.052632 -0.008006
1.789474 -0.008006
1.526316 -0.008006
1.263158 -0.008006
0.999834 -0.009253
0.999451 -0.009253
0.998556 -0.009254
0.997151 -0.009257
0.995237 -0.009260
0.992816 -0.009265
0.989890 -0.009271
0.986463 -0.009279
0.982539 -0.009288
0.978121 -0.009300
0.973215 -0.009315
0.967825 -0.009333
0.961959 -0.009354
0.955622 -0.009380
0.948821 -0.009410
0.941564 -0.009446
0.933858 -0.009488
0.925713 -0.009537
0.917136 -0.009594
0.908136 -0.009660
0.898725 -0.009735
0.888911 -0.009821
0.878706 -0.009918
0.868119 -0.010028
0.857164 -0.010152
0.845850 -0.010290
0.834190 -0.010444
0.822196 -0.010615
0.809881 -0.010804
0.797258 -0.011012
0.784340 -0.011238
0.771140 -0.011486
0.757673 -0.011754
0.743951 -0.012044
0.729989 -0.012356
0.715802 -0.012690
0.701403 -0.013047
0.686808 -0.013425
0.672032 -0.013827
0.657089 -0.014249
0.641994 -0.014693
0.626763 -0.015157
0.611411 -0.015639
0.595954 -0.016139
0.580406 -0.016655
0.564783 -0.017185
0.549100 -0.017726
0.533374 -0.018277
0.517618 -0.018835
0.501850 -0.019396
0.486084 -0.019957
0.470334 -0.020516
0.454618 -0.021069
0.438949 -0.021611
0.423343 -0.022140
0.407815 -0.022650
0.392417 -0.023139
0.377340 -0.023642
0.362387 -0.024178
0.347569 -0.024738
0.332901 -0.025318
0.318394 -0.025911
0.304060 -0.026511
0.289913 -0.027109
0.275963 -0.027701
0.262223 -0.028278
0.248704 -0.028834
0.235418 -0.029362
0.222377 -0.029856
0.209590 -0.030308
0.197070 -0.030713
0.184827 -0.031063
0.172873 -0.031352
0.161217 -0.031575
0.149870 -0.031726
0.138843 -0.031798
0.128145 -0.031788
0.117788 -0.031688
0.107780 -0.031495
0.098132 -0.031204
0.088853 -0.030810
0.079952 -0.030310
0.071440 -0.029700
0.063324 -0.028976
0.055613 -0.028135
0.048316 -0.027174
0.041442 -0.026090
0.034998 -0.024880
0.028991 -0.023543
0.023429 -0.022077
0.018319 -0.020479
0.013667 -0.018748
0.009480 -0.016883
0.005762 -0.014883
0.002521 -0.012747
-0.000241 -0.010473
-0.002518 -0.008062
-0.004306 -0.005512
-0.005603 -0.002825
-0.006404 0.000000
-0.006701 0.002926
-0.006484 0.005914
-0.005752 0.008963
-0.004503 0.012071
-0.002738 0.015235
-0.000456 0.018451
0.002341 0.021714
0.005653 0.025020
0.009478 0.028363
0.013812 0.031736
0.018654 0.035132
0.024000 0.038543
0.029846 0.041963
0.036186 0.045381
0.043016 0.048790
0.050329 0.052180
0.058120 0.055541
0.066380 0.058864
0.075101 0.062139
0.084277 0.065355
0.093896 0.068503
0.103950 0.071573
0.114428 0.074555
0.125319 0.077438
0.136612 0.080214
0.148294 0.082872
0.160352 0.085403
0.172774 0.087800
0.185545 0.090053
0.198652 0.092154
0.212078 0.094095
0.225810 0.095871
0.239831 0.097474
0.254126 0.098898
0.268678 0.100138
0.283469 0.101190
0.298484 0.102049
0.313705 0.102712
0.329114 0.103175
0.344694 0.103438
0.360426 0.103498
0.376294 0.103355
0.392278 0.103008
0.408151 0.102483
0.424071 0.101827
0.440059 0.101042
0.456098 0.100132
0.472173 0.099100
0.488266 0.097949
0.504360 0.096683
0.520440 0.095307
0.536487 0.093824
0.552486 0.092239
0.568420 0.090557
0.584274 0.088783
0.600030 0.086922
0.615674 0.084979
0.631188 0.082959
0.646559 0.080869
0.661769 0.078713
0.676805 0.076497
0.691650 0.074228
0.706292 0.071911
0.720714 0.069553
0.734902 0.067160
0.748844 0.064737
0.762525 0.062292
0.775932 0.059831
0.789052 0.057360
0.801873 0.054885
0.814381 0.052414
0.826566 0.049953
0.838415 0.047508
0.849917 0.045087
0.861062 0.042695
0.871839 0.040339
0.882237 0.038026
0.892248 0.035762
0.901861 0.033554
0.911068 0.031407
0.919861 0.029329
0.928232 0.027324
0.936172 0.025399
0.943675 0.023559
0.950733 0.021810
0.957342 0.020157
0.963493 0.018605
0.969183 0.017159
0.974407 0.015823
0.979158 0.014602
0.983435 0.013498
0.987231 0.012516
0.990546 0.011658
0.993374 0.010928
0.995715 0.010327
0.997566 0.009858
0.998926 0.009522
0.999793 0.009320
1.000166 0.009253
1.263158 0.008006
1.526316 0.008006
1.789474 0.008006
2.052632 0.008006
2.315789 0.008006
2.578947 0.008006
2.842105 0.008006
3.105263 0.008006
3.368421 0.008006
3.631579 0.008006
3.894737 0.008006
4.157895 0.008006
4.421053 0.008006
4.684211 0.008006
4.947368 0.008006
5.210526 0.008006
5.473684 0.008006
5.736842 0.008006
6.000000 0.008006
6.000000 -0.009653
5.736842 -0.010917
5.473684 -0.010919
5.210526 -0.010919
4.947368 -0.010919
4.684211 -0.010919
4.421053 -0.010919
4.157895 -0.010919
3.894737 -0.010919
3.631579 -0.010919
3.368421 -0.010919
3.105263 -0.010919
2.842105 -0.010919
2.578947 -0.010919
2.315789 -0.010919
2.052632 -0.010919
1.789474 -0.010919
1.526316 -0.010919
1.263159 -0.010920
1.000480 -0.012157
0.999078 -0.011933
0.997656 -0.011798
0.995999 -0.011715
0.994002 -0.011671
0.991600 -0.011662
0.988746 -0.011681
0.985408 -0.011720
0.981567 -0.011770
0.977214 -0.011821
0.972354 -0.011871
0.966992 -0.011918
0.961140 -0.011961
0.954807 -0.012004
0.948002 -0.012047
0.940735 -0.012091
0.933014 -0.012139
0.924851 -0.012190
0.916253 -0.012247
0.907232 -0.012311
0.897796 -0.012382
0.887957 -0.012463
0.877725 -0.012553
0.867112 -0.012655
0.856128 -0.012768
0.844786 -0.012896
0.833097 -0.013037
0.821075 -0.013195
0.808731 -0.013369
0.796080 -0.013561
0.783133 -0.013771
0.769904 -0.014001
0.756408 -0.014250
0.742658 -0.014521
0.728668 -0.014812
0.714453 -0.015125
0.700027 -0.015460
0.685405 -0.015816
0.670601 -0.016194
0.655632 -0.016592
